algorithm,framework,run,seed,solution,engine_speed_rpm,ignition_timing_degrees,compression_ratio,connecting_rod_to_crank_ratio,thermal_efficiency_percent,net_specific_power_kw_per_kg,compromise_score,is_run_compromise
MOPSO,PySwarm + Pareto repository,1,20280719,63,4549.246817597333,-33.7602476519708,11.996584143779423,4.0739371753996805,36.11217637311114,13690.266953490787,0.4099021789534254,False
MOPSO,PySwarm + Pareto repository,1,20280719,64,4587.580987491658,-34.78344554053123,11.971054392371373,4.261080277021259,36.05773005861527,13784.813072417488,0.4101345976401182,False
MOPSO,PySwarm + Pareto repository,1,20280719,65,4650.840279028465,-33.1362935753985,11.968462793415638,4.313464706987643,36.02841762858219,13963.534658055774,0.40711581197428226,False
MOPSO,PySwarm + Pareto repository,1,20280719,66,4686.5624134979535,-34.6131659561933,11.971260478480016,4.320355173877019,35.99427787546798,14057.452482680766,0.4064923396041883,False
MOPSO,PySwarm + Pareto repository,1,20280719,67,4733.345392633224,-34.508208684374424,11.987909273070368,4.179561695733753,35.95790344238929,14183.431382315308,0.40524022785771374,False
MOPSO,PySwarm + Pareto repository,1,20280719,68,4768.210263277174,-33.147329390467135,11.973715138899696,4.301964403070296,35.917858702170285,14271.991874885643,0.40514435389985076,False
MOPSO,PySwarm + Pareto repository,1,20280719,69,4794.852989271149,-32.64412846816356,11.982610104913185,4.21486333234933,35.87706709214951,14335.438532756223,0.40574280374671307,False
MOPSO,PySwarm + Pareto repository,1,20280719,70,4849.590807653948,-35.174092769128904,11.974544522720986,4.202337905779032,35.84512991181936,14486.18437662673,0.40382224262709415,False
MOPSO,PySwarm + Pareto repository,1,20280719,71,4891.571434830748,-35.19776644664458,11.987013564231525,4.148722975109592,35.81256682052926,14598.310738939032,0.40291179235925734,False
MOPSO,PySwarm + Pareto repository,1,20280719,72,4981.055929173775,-34.99916150715924,12.0,4.18991214478379,35.74079976841839,14835.576883324427,0.40130157938538064,False
MOPSO,PySwarm + Pareto repository,1,20280719,73,5023.691108424335,-35.85195786416328,11.990374238618015,4.19740702092342,35.69886549524273,14945.006097440597,0.40113711968894566,False
MOPSO,PySwarm + Pareto repository,1,20280719,74,5059.36165998878,-36.49555490782075,12.0,4.100697316928334,35.663674760273004,15036.285728036231,0.40105999478118276,False
MOPSO,PySwarm + Pareto repository,1,20280719,75,5123.927782960307,-36.64591134446427,12.0,4.2530103853366,35.62024492835629,15209.63021868798,0.3996540135936794,True
MOPSO,PySwarm + Pareto repository,1,20280719,76,5149.6540357054055,-37.961289203298435,11.978925236390587,4.298093527883065,35.577339552100604,15267.582517011366,0.4008920249277157,False
MOPSO,PySwarm + Pareto repository,1,20280719,77,5190.131737758497,-38.33535610279708,11.997054819118954,4.283291548251632,35.551736221518915,15376.516207976974,0.39999870360096157,False
MOPSO,PySwarm + Pareto repository,1,20280719,78,5225.1909780614305,-37.05677926893445,12.0,4.091949879132486,35.506314707072626,15460.606272633815,0.4008970574073959,False
MOPSO,PySwarm + Pareto repository,1,20280719,79,5265.812974282321,-36.63183936333614,11.980196452439817,4.317558286802169,35.46873778603685,15564.311634594202,0.40094055017141594,False
MOPSO,PySwarm + Pareto repository,1,20280719,80,5317.354155372808,-38.437234804865,11.995815492372312,4.0960169194581235,35.41771338218912,15694.043785548869,0.40132145963425137,False
MOPSO,PySwarm + Pareto repository,1,20280719,81,5346.6357208990175,-37.44637978939558,11.983275879147289,4.144195232643691,35.37960352590051,15763.48766690204,0.40224707649723357,False
MOPSO,PySwarm + Pareto repository,1,20280719,82,5398.429397333496,-37.836829041877664,11.996791840237083,4.173372576404249,35.34523049742968,15900.7276144044,0.4015479263537164,False
MOPSO,PySwarm + Pareto repository,1,20280719,83,5440.4191929558365,-39.55059769569087,12.0,4.294563425842501,35.32631379889517,16015.829633990828,0.4003675463446328,False
MOPSO,PySwarm + Pareto repository,1,20280719,84,5468.868788440769,-37.59710982509597,11.985557066223752,4.294144976770579,35.26994158366149,16073.890224751292,0.40284772524817475,False
MOPSO,PySwarm + Pareto repository,1,20280719,85,5495.232071399461,-37.696902688558964,12.0,4.234501216069702,35.24753156385807,16141.113823948137,0.40294939322995044,False
MOPSO,PySwarm + Pareto repository,1,20280719,86,5530.344067227569,-38.55512243951614,12.0,4.137417338439331,35.21461485610317,16229.078029096167,0.4033524368545698,False
MOPSO,PySwarm + Pareto repository,1,20280719,87,5573.580477619958,-39.261836819100736,11.98000145577843,4.297977460945321,35.181764296079635,16340.699554071363,0.4033180678784233,False
MOPSO,PySwarm + Pareto repository,1,20280719,88,5621.28019174654,-39.87192767634474,11.996137348767029,4.305167768769735,35.15206808902227,16466.635337312215,0.4028364765868904,False
MOPSO,PySwarm + Pareto repository,1,20280719,89,5641.5826788023915,-40.93027017884869,11.99593163331309,4.13865288596689,35.112148073511726,16507.340532255712,0.4047676338221407,False
MOPSO,PySwarm + Pareto repository,1,20280719,90,5690.845615353847,-39.41383101577712,11.998082044984562,4.4,35.085643910280936,16638.91523405739,0.4040460067800224,False
MOPSO,PySwarm + Pareto repository,1,20280719,91,5709.066897761193,-40.25687967929758,11.977624805107865,4.303373752942903,35.050877671876556,16675.650454498944,0.4057574331624968,False
MOPSO,PySwarm + Pareto repository,1,20280719,92,5745.287198982167,-40.44619009894808,11.992265710695929,4.150932523390094,35.00782264367984,16760.832941580982,0.40715660275157217,False
MOPSO,PySwarm + Pareto repository,1,20280719,93,5785.676286346464,-42.85632831851015,11.983729093225033,4.270897889501838,34.96872647471414,16859.810960707448,0.4080669561830446,False
MOPSO,PySwarm + Pareto repository,1,20280719,94,5851.818524798638,-41.70306639898685,11.993345845402992,4.30590672437735,34.92825676100183,17032.818329412818,0.4077725944498041,False
MOPSO,PySwarm + Pareto repository,1,20280719,95,5902.2345463883585,-42.551780211393535,11.986296151082064,4.315717557819655,34.874973987646854,17153.356356190387,0.40944518507112554,False
MOPSO,PySwarm + Pareto repository,1,20280719,96,5953.697091315738,-42.58361038795903,11.988137471807239,4.3415805196647685,34.829698152346324,17280.45604841912,0.41049632017048393,False
MOPSO,PySwarm + Pareto repository,1,20280719,97,5987.259101375052,-43.06655596738132,11.991116375837846,4.280143960601249,34.791357157704425,17358.739149304656,0.41195242104128377,False
MOPSO,PySwarm + Pareto repository,1,20280719,98,6029.236081796241,-43.95348039440745,11.997019033416471,4.378225230230818,34.7638739429548,17466.63359332327,0.4121308215523452,False
MOPSO,PySwarm + Pareto repository,1,20280719,99,6076.375193613239,-44.52374133445602,11.989859921555004,4.292441041935805,34.69850587502387,17570.095029536526,0.4152675433159493,False
MOPSO,PySwarm + Pareto repository,1,20280719,100,6114.191818878721,-42.927100128720724,11.998086139224434,4.221121687522348,34.659108321786334,17659.369712558117,0.416753323841774,False
MOPSO,PySwarm + Pareto repository,1,20280719,101,6131.883093146619,-42.273189908002564,11.98785877839211,4.329000947362987,34.635381499967075,17698.34252036094,0.41791103614218617,False
MOPSO,PySwarm + Pareto repository,1,20280719,102,6173.801172686489,-44.62965463778657,11.983515793521269,4.257810292771765,34.597970196313064,17800.082414214154,0.4191074929634324,False
MOPSO,PySwarm + Pareto repository,1,20280719,103,6214.826989759257,-42.62425574288177,11.993344779576576,4.4,34.56187941353558,17899.675083003815,0.4202822094424355,False
MOPSO,PySwarm + Pareto repository,1,20280719,104,6241.205228235315,-46.766210978844256,11.980034215747613,4.254394318124139,34.50255275605412,17944.79272071248,0.4241528749510015,False
MOPSO,PySwarm + Pareto repository,1,20280719,105,6303.992800787725,-45.948512903592814,11.97841080902517,4.243094649607628,34.45988579702752,18102.905998369057,0.4250255662082955,False
MOPSO,PySwarm + Pareto repository,1,20280719,106,6339.145358680225,-44.65668781106538,11.949581784551283,4.214889687605611,34.3993259347272,18171.86061173786,0.42872817483512543,False
MOPSO,PySwarm + Pareto repository,1,20280719,107,6384.635628757634,-43.769472102192154,11.989420913118312,4.190511435923111,34.36083505631833,18281.78431120286,0.43012817231677375,False
MOPSO,PySwarm + Pareto repository,1,20280719,108,6444.164171983645,-45.5084875153774,11.986334133398866,4.3814592814850934,34.3467294965969,18444.66363723197,0.42886781525459317,False
MOPSO,PySwarm + Pareto repository,1,20280719,109,6484.989291158264,-45.49528197412707,12.0,4.312201887090846,34.30394038230885,18538.3905019837,0.4309417003478008,False
MOPSO,PySwarm + Pareto repository,1,20280719,110,6524.212785328356,-45.151803099417464,11.980056091443362,4.322172007346446,34.24172597819495,18616.692201554135,0.43483857252711133,False
MOPSO,PySwarm + Pareto repository,1,20280719,111,6541.96132806581,-48.05386095046879,11.933931084283147,4.315441546050809,34.19353777233785,18641.066814699312,0.4383905664288854,False
MOPSO,PySwarm + Pareto repository,1,20280719,112,6594.250261276912,-47.21305198209018,11.995383903395453,4.208528089180461,34.180903713177706,18783.119436775254,0.4374769500409452,False
MOPSO,PySwarm + Pareto repository,1,20280719,113,6623.571953405588,-48.004704648510284,11.963629741799231,4.306259585835324,34.13969958142233,18843.896387100118,0.4400163200601991,False
MOPSO,PySwarm + Pareto repository,1,20280719,114,6672.861627952901,-49.146687038273456,11.976126051258856,4.375651237885636,34.100113477353474,18962.1115609893,0.4416968261334139,False
MOPSO,PySwarm + Pareto repository,1,20280719,115,6711.212028141986,-48.72538489897924,12.0,4.262342802631636,34.07140371170369,19055.03453380561,0.44285512996086684,False
MOPSO,PySwarm + Pareto repository,1,20280719,116,6723.588450722125,-46.17768448854078,11.970402461955228,4.324993780836199,34.02721493779236,19065.415780498337,0.44636510845815763,False
MOPSO,PySwarm + Pareto repository,1,20280719,117,6773.572359951257,-50.64600989720469,12.0,4.4,34.003679541571316,19193.865323285627,0.4466977264044753,False
MOPSO,PySwarm + Pareto repository,1,20280719,118,6814.094431668398,-47.17001009365228,11.990127010986479,4.371600714816027,33.96477116395082,19286.596505097394,0.44878762550762863,False
MOPSO,PySwarm + Pareto repository,1,20280719,119,6822.024647670287,-49.475854952097706,11.979149663059918,4.212303075236348,33.936249467410136,19292.827526346628,0.45108735038719655,False
MOPSO,PySwarm + Pareto repository,1,20280719,120,6882.238714695628,-47.83292215741096,12.0,4.305341044773244,33.89651684419586,19440.326709871435,0.4526433759245955,False
MOPSO,PySwarm + Pareto repository,1,20280719,121,6906.98030741022,-50.842998984825655,11.982355620528022,4.305661564365194,33.85744801986866,19487.727227699834,0.45536563499107696,False
MOPSO,PySwarm + Pareto repository,1,20280719,122,6974.353707626514,-49.66202194615616,11.998202167903944,4.373279225467385,33.822594260359985,19657.561306774074,0.4563546540648731,False
MOPSO,PySwarm + Pareto repository,1,20280719,123,6987.467537114478,-52.542168268717745,11.996424739129697,4.4,33.774709559664885,19666.640551969034,0.4603004764696291,False
MOPSO,PySwarm + Pareto repository,1,20280719,124,7043.690548956005,-49.50097068632529,11.989262792021508,4.395448726842313,33.745006707184416,19807.448734820988,0.46126572608756367,False
MOPSO,PySwarm + Pareto repository,1,20280719,125,7061.222237339458,-49.23278882133873,11.998382037970238,4.278886272643144,33.711428620072034,19836.990785377875,0.4638011939821156,False
MOPSO,PySwarm + Pareto repository,1,20280719,126,7101.996806131347,-51.01853226606785,11.985444978338377,4.388717956693266,33.685568180781885,19936.233136052724,0.4649469957041986,False
MOPSO,PySwarm + Pareto repository,1,20280719,127,7147.773365810639,-50.220314260470644,11.980378443390883,4.362244687655769,33.62742578001954,20030.101529266474,0.46894045967161563,False
MOPSO,PySwarm + Pareto repository,1,20280719,128,7185.386958682254,-52.73236558284418,12.0,4.336723353579151,33.59295191230599,20114.863214526962,0.4710338404620773,False
MOPSO,PySwarm + Pareto repository,1,20280719,129,7234.7169997220135,-50.892867792074384,11.985296546582356,4.297136620136583,33.532545558388954,20216.539782935786,0.47521999348223626,False
MOPSO,PySwarm + Pareto repository,1,20280719,130,7267.970990847166,-53.418876823468054,11.979739399828713,4.268775836145667,33.48123444371235,20278.386722887863,0.4790474506944913,False
MOPSO,PySwarm + Pareto repository,1,20280719,131,7326.471393875195,-53.57580127190825,11.99199238208614,4.36176082166631,33.448929391003034,20421.885361577915,0.4804832394148129,False
MOPSO,PySwarm + Pareto repository,1,20280719,132,7351.661647428094,-52.35801829667281,12.0,4.346528360110455,33.434558354537124,20483.2966961456,0.4811607006695433,False
MOPSO,PySwarm + Pareto repository,1,20280719,133,7397.79614999242,-51.933676804143175,11.986511311836036,4.25259085793682,33.35788335543285,20564.568421559776,0.48709118459411,False
MOPSO,PySwarm + Pareto repository,1,20280719,134,7430.827918643272,-52.37241210337689,11.996490734579687,4.132256189856276,33.31193300615253,20627.93681717438,0.49053555283264977,False
MOPSO,PySwarm + Pareto repository,1,20280719,135,7478.104077584564,-55.13524021197583,11.98618073097301,4.298271490523972,33.271083091736585,20733.718511164185,0.4931887168392807,False
MOPSO,PySwarm + Pareto repository,1,20280719,136,7506.278344986461,-55.86039286013434,11.992013122172711,4.335360812929554,33.2414351473939,20793.288733596222,0.495279771322145,False
MOPSO,PySwarm + Pareto repository,1,20280719,137,7549.2616343012505,-53.926048233903316,11.994858281420612,4.189976758839031,33.20117565311011,20887.030130976746,0.49803325790111685,False
MOPSO,PySwarm + Pareto repository,1,20280719,138,7599.5350626372665,-55.13002057888605,11.998917408732861,4.33050063742892,33.17229630372815,21007.835739031227,0.4995964214750595,False
MOPSO,PySwarm + Pareto repository,1,20280719,139,7681.997171575874,-53.75239823673782,11.98982233808833,4.350174099899666,33.082241057893604,21178.140186344157,0.5062171539353962,False
MOPSO,PySwarm + Pareto repository,1,20280719,140,7716.514026167915,-54.1350346697611,11.992838325763527,4.2727527278542405,33.0369739997155,21244.18943757912,0.5097259772178443,False
MOPSO,PySwarm + Pareto repository,1,20280719,141,7756.319735717738,-56.919362222100325,12.0,4.4,33.01441443970057,21339.196190151186,0.5110295808092953,False
MOPSO,PySwarm + Pareto repository,1,20280719,142,7788.324530658272,-54.60444554131254,11.976288332166858,4.24387612976516,32.9456795745892,21382.63703416502,0.516816182647622,False
MOPSO,PySwarm + Pareto repository,1,20280719,143,7808.006243247416,-54.78752053879094,11.956506124234814,4.391438897103626,32.937300686388426,21431.220782919852,0.5172190061563957,False
MOPSO,PySwarm + Pareto repository,1,20280719,144,7879.066267821509,-56.13128665790402,11.99161144196613,4.317954354719038,32.88018365257558,21588.762158065376,0.5212248026668418,False
MOPSO,PySwarm + Pareto repository,1,20280719,145,7913.615314613996,-57.57617046847236,11.977987542698731,4.357181655115087,32.83541229470771,21653.9017997553,0.5247856127136273,False
MOPSO,PySwarm + Pareto repository,1,20280719,146,7945.779896323002,-57.633295012710526,11.993393908933147,4.2556273180965905,32.79661701439064,21716.22501169584,0.5278455545881858,False
MOPSO,PySwarm + Pareto repository,1,20280719,147,7994.324120920255,-58.154638750358586,11.979725616478797,4.345936302313916,32.75105871641193,21818.548223523954,0.5312746173461235,False
MOPSO,PySwarm + Pareto repository,1,20280719,148,8044.824667739588,-58.274647223999835,11.98864661325292,4.375515891259421,32.71249137730358,21930.521464612535,0.5340477431198309,False
MOPSO,PySwarm + Pareto repository,1,20280719,149,8075.918920322176,-58.154109098394535,11.992629332598442,4.300864199035712,32.672219248062504,21988.182799528528,0.5373165042833333,False
MOPSO,PySwarm + Pareto repository,1,20280719,150,8119.575777952188,-61.069166535654205,11.981385971165999,4.379716061808243,32.586179312143834,22048.829353240817,0.5446853665669965,False
MOPSO,PySwarm + Pareto repository,1,20280719,151,8149.162738151302,-57.98474090484335,11.914570308740322,4.346041829502024,32.55193075753432,22105.91509868167,0.547441294064563,False
MOPSO,PySwarm + Pareto repository,1,20280719,152,8213.27977487395,-58.36585790468946,11.979485884263761,4.329600514565879,32.52728460467916,22262.974064598347,0.5488099298045581,False
MOPSO,PySwarm + Pareto repository,1,20280719,153,8250.482722388497,-60.311874241260114,11.988796420922677,4.4,32.49699299489886,22342.989936166086,0.5511212701321849,False
MOPSO,PySwarm + Pareto repository,1,20280719,154,8289.385814486566,-59.6782886225889,11.97439532963943,4.332009627973645,32.44361895291926,22411.4728932447,0.5555843019846248,False
MOPSO,PySwarm + Pareto repository,1,20280719,155,8340.038444560836,-59.146122424748555,11.98762416552492,4.295861406560995,32.39474531158838,22514.451775033664,0.5594902654951248,False
MOPSO,PySwarm + Pareto repository,1,20280719,156,8359.2887244303,-61.41401755150081,11.98320681938659,4.236959154360905,32.34474606739523,22531.589257978187,0.5639208983207333,False
MOPSO,PySwarm + Pareto repository,1,20280719,157,8394.45252587225,-57.898430460103384,11.962700976868884,4.213558499966722,32.289118119273716,22587.455762877053,0.5686839187850263,False
MOPSO,PySwarm + Pareto repository,1,20280719,158,8457.753317074254,-58.88837518975768,11.9950818302143,4.215987704175937,32.25389959555066,22732.96052440405,0.5712179933840561,False
MOPSO,PySwarm + Pareto repository,1,20280719,159,8472.141357599494,-61.63731333974678,11.985020057470411,4.312763121007673,32.25142154526194,22769.883526249087,0.571282999040006,False
MOPSO,PySwarm + Pareto repository,1,20280719,160,8528.60065352326,-61.919757666661496,11.988746308499344,4.4,32.21277950512423,22894.161028266928,0.5742612659520311,False
